0x00000020: Kuke
0x00070576:
0x0007057a: Ka
0x0007057e: O
0x00070582: Eh
0x00070586: Ugh
0x0007058a: Yes
0x0007058e: A
0x00070592: ｰﾟ
0x000705ba: YES
0x000705cd: Keen
0x000705da: Yeah
0x000705e2: ｰﾟ
0x000705fd: 硏
0x00070602: ⓮
0x00070606: "
0x00070611: Drama
0x0007061e: Tee
0x00070659: 硨
0x0007067a:
0x000706b1: Araya
0x000706b9: 硨
0x000706c2:
0x000706c6: Yes
0x000706ca: A
0x000706ce: ｰﾟ
0x00070736: 尩
0x0007077b: Detection
0x0007077f: umbrella
0x00070782:
0x00070786: Ugh
0x0007078a: Yes
0x0007078e: A
0x00070792: ｰﾟ
0x000707c9: 倨
0x000707e1: An
0x000707f5: 硨
0x00070819: 硨
0x0007088d: Araya
0x00070895: 硨
0x0007089e: YES
0x000708a2: Ka
0x000708a6: O
0x000708aa: Eh
0x000708ae: Ugh
0x000708b2: Yes
0x000708b6: A
0x000708ba: ｰﾟ
0x000708d0: Haze
0x000708e2:
0x000708ed: Araya
0x00070939: 硨
0x00070952:
0x00070991: Prayer
0x00070999:
0x000709a2: YES
0x000709a6: Yes
0x000709aa: A
0x000709ae: ｰﾟ
0x000709d1: 闗
0x000709d9: An
0x00070a01: Clause
0x00070a22:
0x00070a2a: 喑
0x00070a61: Prayer
0x00070a69: Clause
0x00070a72:
0x00070a76: Eh
0x00070a7a: Ugh
0x00070a7e: Yes
0x00070a82: A
0x00070a86: ｰﾟ
0x00070a9a: l
0x00070aa2: l
0x00070aa6: ̠
0x00070aca: l
0x00070ada: l
0x00070ae6: ̠
0x00070b0a: l
0x00070b41: 丐
0x00070b5d: Passed away
0x00070b71: 耦
0x00070bc2: -
0x00070bd0: Perforated
0x00070bfd: Riya
0x00070c05: 耦
0x00070c0e: YES
0x00070c12: Ka
0x00070c16: O
0x00070c1a: Eh
0x00070c1e: Ugh
0x00070c22: Yes
0x00070c26: A
0x00070c2a: ｰﾟ
0x00070c55: 闗
0x00070c5d: Dumb
0x00070c85: 綃
0x00070caa: Mia
0x00070cae: Ta
0x00070cb6: Taa
0x00070cda: ta
0x00070cde: Nah
0x00070ce2: Tsha
0x00070d1a: l
0x00070d79: Prayer
0x00070d81: 綃
0x00070d8a: YES
0x00070d8e: O
0x00070d92: Eh
0x00070d96: Ugh
0x00070d9a: Yes
0x00070d9e: A
0x00070da2: ｰﾟ
0x00070dd3: Stripes
0x00070de2: Yeah
0x00070de6: ｰﾟ
0x00070e05: yita
0x00070e11: 禱
0x00070e15: 闗
0x00070e34: 黠
0x00070e60: 黠
0x00070e79: 禱
0x00070e7e: Ugh
0x00070e8d: Fuku
0x00070e9a: ｣
0x00070ea5: 硨
0x00070eae:
0x00070eb2: O
0x00070eb6: Eh
0x00070eba: Ugh
0x00070ebe: Yes
0x00070ec2: A
0x00070ec6: ｰﾟ
0x00070ee6: l
0x00070eea: "
0x00070efe: l
0x00070f16: l
0x00070f4d: Mausoleum
0x00070f55: 闗
0x00070f85: 芿
0x00071013: Thaa
0x00071017:
0x00071022: Yuya
0x0007102e: -
0x00071069: Prayer
0x00071071: 芿
0x0007107a: YES
0x0007107e: ☐
0x00071082: Ka
0x00071086: O
0x0007108a: Eh
0x0007108e: Ugh
0x00071092: Yes
0x00071096: A
0x0007109a: ｰﾟ
0x00071106:
0x0007110a: ｰﾟ
0x00071141: 倨
0x0007115e: Second year
0x00071179: 綃
0x0007119d: 綃
0x00071225: Araya
0x0007122d: 綃
0x00071236:
0x0007123a: ☐
0x0007123e: Ka
0x00071242: O
0x00071246: Eh
0x0007124a: Ugh
0x0007124e: Yes
0x00071252: A
0x00071256: ｰﾟ
0x0007126d: 𡑮
0x000712bc: ɔ
0x000712ce: YES
0x000712d2: Yes
0x000712d6: A
0x000712da: ｰﾟ
0x00071311: Last
0x00071326: First year
0x0007132d: Passed away
0x00071341: 綃
0x00071365: 綃
0x000713b2: Cool
0x000713ed: Prayer
0x000713f5: 綃
0x000713fe: Yeah
0x00071402: ☐
0x00071406: Ka
0x0007140a: O
0x0007140e: Eh
0x00071412: Ugh
0x00071416: Yes
0x0007141a: A
0x0007141e: ｰﾟ
0x00071441: Dumb
0x00071469: 秈
0x000714c9: Riya
0x000714d1: 秈
0x000714da: Yeah
0x000714de: Ugh
0x000714e2: Yes
0x000714e6: A
0x000714ea: ｰﾟ
0x00071519: Last
0x00071531: An
0x00071545: 硨
0x00071569: 硨
0x000715dd: Riya
0x000715e5: 硨
0x000715ee: Yeah
0x000715f2: O
0x000715f6: Eh
0x000715fa: Ugh
0x000715fe: Yes
0x00071602: A
0x00071606: ｰﾟ
0x00071649: 硨
0x00071662: 尩
0x000716a1: Prayer
0x000716a9: 硨
0x000716b2: YES
0x000716b6: Yes
0x000716ba: A
0x000716be: ｰﾟ
0x000716f1: 丐
0x000716f9: Passed away
0x0007170a: Second year
0x00071725: Bleached
0x00071749: Murder
0x0007176b: Chota
0x00071855: Prayer
0x0007185d: 綃
0x00071866:
0x0007186a: ☐
0x0007186e: Ka
0x00071872: O
0x00071876: Eh
0x0007187a: Ugh
0x0007187e: Yes
0x00071882: A
0x00071886: ｰﾟ
0x000718b1: 丐
0x000718b9: Explanation
0x000718e5: 綃
0x00071911: 綃
0x000719b1: Prayer
0x000719b9: 綃
0x000719c2:
0x000719c6: Ka
0x000719ca: O
0x000719ce: Eh
0x000719d2: Ugh
0x000719d6: Yes
0x000719da: A
0x000719de: ｰﾟ
0x00071a01: Dumb
0x00071a29: 秈
0x00071a89: Prayer
0x00071a91: 秈
0x00071a9a: YES
0x00071a9e: Ugh
0x00071aa2: Yes
0x00071aa6: A
0x00071aaa: ｰﾟ
0x00071ad1: Last
0x00071ad9: Print
0x00071ae6: n
0x00071b91: Prayer
0x00071ba2: Yeah
0x00071ba6: Eh
0x00071baa: Ugh
0x00071bae: Yes
0x00071bb2: A
0x00071bb6: ｰﾟ
0x00071bda: YES
0x00071bfe: "
0x00071c3e: YES
0x00071c42: A
0x00071c46: ｰﾟ
0x00071c59: 𡑮
0x00071c64: 貲
0x00071c87: Drama
0x00071c8e: 悽
0x00071ca6: Yeah
0x00071caa: A
0x00071cae: ｰﾟ
0x00071cce: Re
0x00071cd7: Yoli
0x00071cdb: Burning
0x00071cf4: E
0x00071cfe:
0x00071d10: Covered
0x00071d29: 硨荊
0x00071d40: YES
0x00071d4a: YES
0x00071d4e: ｰﾟ
0x00071dad: 硨鈷箞
0x00071dbc: War
0x00071dc8: Covered
0x00071dcf:
0x00071dd6: Tac Battle
0x00071de7: Detection
0x00071def: Death
0x00071e11: Yu
0x00071e1c: E Fuku Yo
0x00071e39: 𡑮
0x00071e4d: Print
0x00071e50: Covered
0x00071ea3: Key
0x00071eb0: Cover
0x00071ed6: YES
0x00071eda: E
0x00071ede: Ugh
0x00071ee2: Yes
0x00071ee6: A
0x00071eea: ｰﾟ
0x00071f02: Mashira
0x00071f0e: 骭
0x00071f3e: B
0x00071f42: Mashira
0x00071f56: Satin
0x00071f5e: Satin
0x00071f6a: 骭
0x00071f96: B
0x00071f9a: Mashira
0x00071fac: Rika
0x00071fc7: Detection
0x00071fe4: ｰ硏
0x00071fee:
0x0007200a: "
0x00072016: "
0x0007202f: Joy
0x00072045: Prayer
0x0007204c:
0x00072052:
0x00072056: Yes
0x0007205a: A
0x0007205e: ｰﾟ
0x00072070: Covered
0x00072088: Prayer
0x000720ac:
0x000720b8: ｧ秈
0x000720c4: ｰ秈畦
0x000720cf: Satsuma
0x000720ee: Yeah
0x000720f2: ｰﾟ
0x000720fe: ｰﾟ
0x00072119: 闗
0x0007211c: Takuwa
0x00072152: Success
0x00072156: No
0x00072172:
0x00072176: Yes
0x0007217a: A
0x0007217e: ｰﾟ
0x000721a4: , Mulberry
0x000721ae: Yeah
0x000721c1: Kaba
0x000721ce: Yeah
0x000721d2: ｰﾟ
0x00072237: Chota Company
0x0007223e: YES
0x00072246: Yes
0x0007224a: A
0x0007224e: ｰﾟ
0x00072265: Last
0x0007226d: Print
0x00072290: Go
0x00072296: Wow
0x000722a4: Hemorrhoids
0x000722c4: sigh
0x000722d0: 貲
0x0007233c: Chi
0x0007234b: Consultation
0x000723c6: B
0x000723e6: B
0x000723fc: War n
0x00072408: War
0x00072470:
0x000724d7: Battle
0x000724f0: War
0x000724ff: Detection
0x00072508: War
0x00072517: Detection
0x0007252c: Appearance
0x0007253e: YES
0x00072542:
0x00072546: ☐
0x0007254a: Ka
0x0007254e: O
0x00072552: Eh
0x00072556: Ugh
0x0007255a: Yes
0x0007255e: A
0x00072562: ｰﾟ
0x00072578: female
0x00072582:
0x0007259d: 𡑮
0x000725a8: 瓚
0x000725b3: Message
0x000725c8: War
0x000725d8: Rin
0x000725db: Go
0x00072600: Rin
0x0007260c: 貲
0x0007261f: Appearance
0x00072638:
0x00072684: Chi
0x00072698: War
0x000726e4: shijo
0x000726ea: YES
0x000726ee: Yes
0x000726f2: A
0x000726f6: ｰﾟ
0x00072729: Lotus
0x00072764:
0x00072778: Tsugu Tsugu
0x0007278a: Yeah
0x0007278e: ｰﾟ
0x000727b0: War
0x000727d0: 酴
0x000727db: Zhou
0x000727e4: 黠
0x000727fa: Yeah
0x00072800: E-shi
0x00072810: 黠
0x00072826:
0x0007282a: A
0x0007282e: ｰﾟ
0x0007284c: War
0x00072868: 酴
0x00072870: 黠
0x00072886: YES
0x0007288c: 黠
0x00072896:
0x0007289a: ｰﾟ
0x000728b5: 𡑮
0x000728c0: Go
0x000728cb: Delicious
0x000728e0: War
0x000728f0: 〆
0x000728f3: Kume
0x00072918: 〆
0x00072937: Appearance
0x00072950: F
0x0007299c: Chi
0x000729b0: War
0x000729fc: Fujo
0x00072a02:
0x00072a06: Yes
0x00072a0a: A
0x00072a0e: ｰﾟ
0x00072a6e: 5
0x00072a94:
0x00072a9e: "
0x00072aad: 菪
0x00072ab5: Ki
0x00072ab8: ｨ硏
0x00072abe: "
0x00072ad1: Last
0x00072b20:
0x00072b30:
0x00072b56: Tsha
0x00072b5c:
0x00072b78: New
0x00072b80:
0x00072b88: Yakisoba section
0x00072b9c: 軔
0x00072baf: Consultation
0x00072bb8: ﾔ綠检
0x00072bff: YOMI-KYO
0x00072c40:
0x00072cae: ъ
0x00072cc4: War
0x00072d08: , ​​Bamboo shoots
0x00072d24: War
0x00072d48:
0x00072d50:
0x00072d59:
0x00072d64: Go
0x00072d7a: YES
0x00072d7e: s
0x00072d82: ☐
0x00072d86: Ka
0x00072d8a: O
0x00072d8e: Eh
0x00072d92: Ugh
0x00072d96: Yes
0x00072d9a: A
0x00072d9e: ｰﾟ
0x00072db8: Battle
0x00072dbd: 闗
0x00072dec: 瓚
0x00072df4:
0x00072e00: ｬ禸纂
0x00072e74: Chi
0x00072e83: Advisor
0x00072eea: Listen
0x00072f28: Senshi Shiogami figure
0x00072f60:
0x00072f76:
0x00072f7a: ☐
0x00072f7e: Ka
0x00072f82: O
0x00072f86: Eh
0x00072f8a: Ugh
0x00072f8e: Yes
0x00072f92: A
0x00072f96: ｰﾟ
0x00072fb0: Battle
0x00072fb5: 闗
0x00072fe0: 瓚
0x00072fe8: -Setsuji
0x00072ff4: -Ganrus
0x0007300c: Nere
0x0007304d: 咩
0x00073060: Chi
0x0007306f: Advisor
0x000730c0: Good luck
0x00073114: Battle Snake Dance
0x00073138: -Section
0x00073152:
0x00073168: -section
0x0007317e: Yeah
0x00073182: Ka
0x00073186: O
0x0007318a: Eh
0x0007318e: Ugh
0x00073192: Yes
0x00073196: A
0x0007319a: ｰﾟ
0x000731bc: ｜絜
0x000731cd: 屢
0x000731d5: 虵
0x000731dd: dumb
0x000731f0: Tana
0x00073288: ｜Sakura
0x000732d0: War
0x00073306: Ugh
0x0007332c: War
0x00073340:
0x00073366:
0x0007336a: O
0x0007336e: Eh
0x00073372: Ugh
0x00073376: Yes
0x0007337a: A
0x0007337e: ｰﾟ
0x000733ec: ｜硨
0x00073400: Tsugu Jagae
0x00073412:
0x00073416: ｰﾟ
0x0007348c: Tsugugi
0x000734b4: Tsugu
0x000734c6: YES
0x000734ca: A
0x000734ce: ｰﾟ
0x0007352e: 妒
0x0007356c: ｜硨
0x00073580: Tsugu Jaga
0x00073592:
0x00073596: Yes
0x0007359a: A
0x0007359e: ｰﾟ
0x000735dc: 軔
0x0007361f: Hunting
0x00073636:
0x0007363a: Yes
0x0007363e: A
0x00073642: ｰﾟ
0x00073661: So-called
0x000736c2:
0x000736c6: A
0x000736ca: ｰﾟ
0x0007374e: Tsha
0x0007376f: Shape
0x0007379b: Tilt
0x000737a6: ł
0x000737b7: Kei
0x000737c2: ł
0x000737e3: Shape
0x000737e6: Pillar
0x000737ea:
0x000737ee: Yeah
0x00073823: Za
0x0007382a: "
0x00073852:
0x0007385a: Chrysalis
0x00073866: "
0x00073869: ▼
0x000738a6: Uh
0x000738ae:
0x000738cf: Real
0x000738e2: -
0x00073902: "
0x00073923: Limited
0x00073936: "
0x00073952: "
0x00073972:
0x0007398a: Yip
0x0007398e: "Juice
0x00073992:
0x00073996: Yes
0x0007399a: A
0x0007399e: ｰﾟ
0x000739ee: Taa
0x000739f2: 牀
0x00073a03: Yukono
0x00073a2a: ｣
0x00073a2e: "
0x00073a36: Wow
0x00073a3a: Key
0x00073a42: ･ｯ
0x00073a4c: 侲
0x00073a52: "
0x00073a6e: YES
0x00073a72: ｰﾟ
0x00073a9c: 䡎
0x00073ada: Yeah
0x00073b19: 萑
0x00073b41: 萑
0x00073b69: Yu
0x00073b72: YES
0x00073b7a: ｰﾟ
0x00073b99: Last
0x00073bc4: Chi
0x00073c1b: Take
0x00073c2d: 娣
0x00073c35: 壎
0x00073c85: 壎
0x00073cc1: 壎
0x00073d05: 壎
0x00073d69: 壎
0x00073da5: 壎
0x00073de9: 壎
0x00073e29: 壎
0x00073e6a: ｰﾟ
0x00073e6e: A
0x00073e72: Yes
0x00073e76: Ugh
0x00073e7a: Eh
0x00073e7e: YES
0x00073ea1: 𡑮
0x00073ede: š
0x00073ee2: ˝
0x00073ee6: ⓲
0x00073eea: ⅱ
0x00073eee: 佪
0x00073ef2: Waka
0x00073ef6: Reed
0x00073efa: 斡
0x00073f2e: ʕ
0x00073f32: ⁂
0x00073f36: 咡
0x00073f3a: Shadow
0x00073fb1: Tsuku
0x00073fb5: Wipe
0x00074011: Arm
0x00074014: ɔ
0x0007402d: Exhausted
0x00074062: ｰﾟ
0x00074066: A
0x0007406a: Yes
0x0007406e: Ugh
0x00074072:
0x00074092:
0x000740ce: š
0x000740d2: ˝
0x000740d6: ⓲
0x000740da: ⅱ
0x000740de: 佪
0x000740e2: 侔
0x000740e6: Reed
0x000740ea: 斡
0x00074106: Sou
0x0007411e: ʕ
0x00074122: ⁂
0x00074126: 咡
0x0007412a: Shadow
0x00074142: Nagisa
0x00074162: Ugh
0x00074183: Blue
0x00074193: Thin
0x000741b9: Tsuku
0x000741ca: "
0x000741d2: ” quasi
0x0007420a: š
0x0007420e: ˝
0x00074212: ⓲
0x00074216: ⅱ
0x0007421a: 佪
0x0007421e: 侔
0x00074222: Reed
0x00074226: 斡
0x0007425a: ʕ
0x0007425e: ⁂
0x00074262: 咡
0x00074266: Shadow
0x000742f6: š
0x000742fa: ˝
0x000742fe: ⓲
0x00074302: ⅱ
0x00074306: 佪
0x0007430a: Kyou
0x0007430e: Reed
0x00074312: 斡
0x0007434a: ʕ
0x0007434e: ⁂
0x00074352: 咡
0x00074356: Shadow
0x00074372: ｰﾟ
0x00074376: A
0x0007437a: Yeah
0x00074389: Pot bed
0x0007439d: So-called
0x000743ad: Last
0x000743fe: š
0x00074402: ˝
0x00074406: ⓲
0x0007440a: ⅱ
0x0007440e: 佪
0x00074412: Waka
0x00074416: Reed
0x0007441a: 斡
0x00074435: Tsuzune
0x0007444e: ʕ
0x00074452: ⁂
0x00074456: 咡
0x0007445a: Shadow
0x00074471: Tsuku
0x00074478:
0x00074481: Tsuzune
0x00074488:
0x00074491: Tsuku
0x000744a4: This
0x000744ad: 壎
0x00074526: š
0x0007452a: ˝
0x0007452e: ⓲
0x00074532: ⅱ
0x00074536: 佪
0x0007453a: Kyou
0x0007453e: Reed
0x00074542: 斡
0x0007455e: ｰﾟ
0x0007457a: ʕ
0x0007457e: ⁂
0x00074582: 咡
0x00074586: Shadow
0x0007459e: ｰﾟ
0x000745a2: A
0x000745a6: Yes
0x000745aa: Ugh
0x000745ae: Eh
0x000745b2: O
0x000745b6: YES
0x00074616: Yeah
0x0007461e: ｰﾟ
0x0007467e: Yeah
0x00074686: ｰﾟ
0x00074691: Crunchial bell
0x000746ea: ｰﾟ
0x000746ee: Yeah
0x000746f9: Crunchial bell
0x0007471e: Ugh
0x00074722: Ah
0x00074726: Wow
0x00074732:
0x00074741: 壎
0x00074759: Ijo
0x0007477a: Yeah
0x00074789: Ijo
0x0007479e: Stomach
0x000747aa: Yeah
0x000747b9: 壔
0x000747d1: 壎
0x000747e9: Bell bell
0x00074836:
0x00074839: 𡑮
0x00074850: Raku
0x0007485d: 壎ｯ
0x0007487a: Ò
0x0007487e: Ö
0x00074882: ɔ́
0x00074886: ə́
0x0007488a: ㍗
0x0007488e: %
0x00074892: 坼
0x00074896: 垸
0x000748d2:
0x000748e2: U
0x000748e6: ㋓
0x000748ea: 剉
0x000748ee: Latitude
0x00074916: Yeah
0x00074930: Raku
0x00074941:
0x0007495a: Ò
0x0007495e: Ö
0x00074962: ɔ́
0x00074966: ə́
0x0007496a: ㍗
0x0007496e: %
0x00074972: 坼
0x00074976: 垸
0x000749b2: YES
0x000749c2: U
0x000749c6: ㋓
0x000749ca: 剉
0x000749ce: Latitude
0x000749f6: YES
0x00074a05: Tsujo
0x00074a1a: YES
0x00074a25: 𡑮ｯ
0x00074a5a: YES
0x00074a88: Open-minded
0x00074abe: ɔ́
0x00074ac2: ə́
0x00074ac6: ㍗
0x00074aca: ㌫
0x00074ace: 坼
0x00074ad2: 垸
0x00074ad6: Sakae
0x00074ada: Ei
0x00074b1e: ㋓
0x00074b22: 剉
0x00074b26: Latitude
0x00074b2a: Fight
0x00074b52: d
0x00074b68: Open-minded
0x00074b70: Continuation
0x00074b9e: Sakae
0x00074ba2: Ei
0x00074ba6: ɔ́
0x00074baa: ə́
0x00074bae: ㍗
0x00074bb2: %
0x00074bb6: 坼
0x00074bba: 垸
0x00074bfe: Fight
0x00074c02: ㋓
0x00074c06: 剉
0x00074c0a: Latitude
0x00074c32: Nobu
0x00074ccb: Koma
0x00074d17: Yuta
0x00074d62: ．
0x00074dc2: 琅
0x00074de2: ．
0x00074dea: ．
0x00074df6: ．▶
0x00074e02: ． ﾂ
0x00074e0e: ．
0x00074e1a: ．
0x00074e26: ． ﾂ
0x00074e32: ． ▷
0x00074e4f: Goat
0x00074e57: Goat
0x00074e5f: moss
0x00074e6f: Clothes
0x00074e77: Goat
0x00074e7f: moss
0x00074f0b: Hard
0x00074fa6: ．檡DO 煦
0x0007500a: 琅
0x0007504a: ．
0x00075052: ．
0x0007505e: ． ▶
0x0007506a: ． ﾂ
0x00075076: ．
0x00075082: ．
0x0007508e: ． ﾂ
0x0007509a: ． ▷
0x000750b8: Burnt
0x000750bb: Xun
0x000750c8: 陂
0x000750cb: Xun
0x000750d8: Mosquito
0x000750db: Light
0x000750e8: 玫
0x000750f8: 僎
0x000750fb: 蒿
0x00075108: Kin
0x0007510b: Xun
0x00075118: 艽
0x0007511b: Light
0x00075128: Shark
0x00075197: Yuku
0x0007519b: sushi
0x0007519f: Yuta
0x000751c7:
0x000751d6: ．
0x00075227: 袰
0x0007523b: Sui
0x0007525e: ．
0x0007526e: ．
0x00075276: ． ﾂ
0x00075282: ．
0x0007528e: ． ▶
0x0007529a: ．
0x000752a6: ． ﾂ
0x000752b2: ． ▷
0x000752c8: Open-minded
0x000752f3: Light
0x00075303: Light
0x00075323: 蒿
0x00075333: Xun
0x00075343: Light
0x00075366: ł
0x000753ae: ł
0x000753f6: Ah
0x000753fe: p
0x0007541d: Garden
0x0007542d: Dumb
0x00075450: Salmon
0x000754a3: Mr.
0x000754b4: Open-minded
0x000754d4: Ai
0x000754e0: ﾒ
0x000754f8: Yu
0x00075504: Open-minded
0x00075510: 傈
0x0007551c: 𣟿
0x0007552c: Carp
0x00075538: Openness / Nene
0x00075553: Tag
0x00075557: Support
0x0007555b: Consultation
0x0007555e: Tekume
0x0007556d: 翲
0x0007557c: Ai
0x00075590: Hui・
0x000755a0: 傈迪
0x000755c4: Yu
0x000755d4: Salmon
0x000755e8: 傈
0x000755ff: Thorn
0x0007560f: Handling
0x0007561f: Sprinkle
0x00075634: Salmon
0x00075647: Consultation
0x0007564a: Tekume
0x00075659: 翲
0x0007566c: Salmon
0x00075680: Ai
0x00075690: Yu/Geki
0x000756a0: 傈迪
0x000756af: 轡
0x000756c0: 煦
0x000756d0: Mackerel
0x000756e4: 傈
0x000756f5: Crown
0x00075705: Business
0x00075719: Crown succession
0x00075729: Mechanical reduction
0x0007573d: Rod
0x00075781: 劃
0x00075799: Machine
0x000757ec: Tortoise
0x00075808: Yu
0x00075817: Yogi
0x0007582f: Tag
0x00075833: Support
0x00075837: Consultation
0x0007583a: Tekume
0x00075849: 翲
0x00075858: 艾ъ
0x0007586c: Hui・
0x0007587c: Nigeki
0x0007588e: Re
0x000758a0: 煦
0x000758b0: Salmon
0x000758c4: 傈
0x000758d4: Salmon
0x000758fa: Tekume
0x00075909: 翲
0x0007591c: Salmon
0x00075930: 艾ъ
0x00075944: Yu/Geki
0x00075954: 傈Ni
0x00075962: Re
0x00075974: Yu
0x00075984: Salmon
0x00075994: 傈
0x000759ad: Crown
0x000759bd: Business
0x000759d1: Crown succession
0x000759e1: Decrease
0x000759f5: Rod
0x00075a39: Divide
0x00075a51: 劃
0x00075aa2: ｰﾟ
0x00075aa6: A
0x00075aaa: Yes
0x00075aae: Ugh
0x00075ab2: Eh
0x00075ab6: Yeah
0x00075acd: 𡑮
0x00075b1c: Salmon
0x00075b25: Kuta
0x00075b35: Lotus
0x00075b48: Open-minded
0x00075b6c: Ai
0x00075b7f: Mountain
0x00075bb4: 煦
0x00075bbf: Satsuki
0x00075bc3: Satsuki
0x00075bdb: Support
0x00075bdf: Consultation
0x00075be2: Tekume
0x00075bf1: 翲
0x00075c00: 艾ъ
0x00075c14: 煦
0x00075c24: 傈迪
0x00075c34: Salmon
0x00075c42: ö
0x00075c58: Yu
0x00075c68: Salmon
0x00075c7c: 傈
0x00075c88: Yu
0x00075c98: Mackerel
0x00075cab: Consultation
0x00075cae: Tekume
0x00075cbd: 翲
0x00075ccc: Salmon
0x00075ce4: Ai
0x00075cf4: Yu/Drama
0x00075d04: 傈Ni
0x00075d13: 轡
0x00075d24: Yu
0x00075d34: Salmon
0x00075d44: 傈
0x00075d5d: Crown
0x00075d6d: Business
0x00075d81: Split joint
0x00075d91: Crown
0x00075dc9: Mechanical reduction
0x00075df5: Machine
0x00075e1b: Visit
0x00075e2b: Crosspiece
0x00075e4c: 煦
0x00075e88: 濶
0x00075e8b: Ne
0x00075eab: Consultation
0x00075eae: gap
0x00075eb3: Satsuki
0x00075ec5: 翲
0x00075ee0: Ai・
0x00075ef0: 煦ニ
0x00075f00: 傈迪
0x00075f10: Mackerel
0x00075f30: 煦
0x00075f40: Salmon
0x00075f50: 傈
0x00075f5b: Tag
0x00075f5f: umbrella
0x00075f6f: Satsuki
0x00075f81: Lotus
0x00075f8e: Tekume
0x00075f9d: 翲
0x00075fac: 艾ъ
0x00075fc0: Fanni
0x00075fd0: 傈迪
0x00075fe0: Salmon・
0x00075fee: Re
0x00076004: Yu
0x00076014: Salmon
0x00076028: 傈
0x00076033: shark
0x00076037: Stripes
0x00076057: Kill
0x00076069: Machine
0x00076098: 犾
0x000760b0: Bottle
0x000760e1: Rod
0x000760ec: Blood
0x000760fd: Open
0x0007610d: shell
0x00076118: B
0x00076129: Hoe
0x0007614b: Mountain
0x0007615b: Kai
0x00076163: Crosspiece
0x0007616b: Master
0x00076178: Mackerel
0x00076188: 煦
0x000761aa: Tekume
0x000761b9: 翲
0x000761c8: Mackerel
0x000761e4: 艾ъ
0x000761f4: Yu/Geki
0x00076204: 傈Ni
0x00076212: Re
0x00076224: Yu
0x00076234: Salmon
0x00076244: 傈
0x0007625d: Crown
0x0007626d: Business
0x00076281: Split joint
0x00076291: Crown
0x000762c9: Mechanical reduction
0x000762f5: 劃
0x00076340: Yu
0x00076347: Satsuki
0x00076378: 濶
0x0007637b: Ne
0x0007639b: Consultation
0x0007639e: gap
0x000763a3: Satsuki
0x000763b5: 翲
0x000763d0: Ai・
0x000763e0: 煦
0x000763f0: 傈迪
0x00076400: Salmon
0x00076420: Yu
0x00076430: Salmon
0x00076440: 傈
0x0007644b: Tag
0x0007644f: umbrella
0x0007645f: Satsuki
0x0007646f: Tag
0x0007647a: Tekume
0x00076489: 翲
0x00076498: 艾ъ
0x000764ac: Hirani
0x000764bc: 傈迪
0x000764cc: Salmon
0x000764da: ö
0x000764f0: Yu
0x00076500: Mackerel
0x00076514: 傈
0x00076529: Machine
0x00076558: 犾
0x00076560: Bottle
0x00076573: Satsuki
0x00076595: Rod
0x000765a4: Blood
0x000765b1: Open
0x000765c1: shell
0x000765c8: B
0x000765d9: 劃
0x000765f8: Mackerel
0x00076608: Yu
0x0007662a: Tekume
0x00076639: 翲
0x00076648: Mackerel
0x00076660: Ai
0x00076670: 傈ъ
0x00076680: Yu/Geki
0x0007669f: Continued
0x000766b0: Yu
0x000766c1: Yan Wu
0x000766d4: Salmon
0x000766f0: 傈
0x00076711: Mechanical reduction
0x0007673d: Machine
0x00076775: Machine
0x00076788: Hard
0x000767a8: Haniken
0x000767bc: 濶
0x000767c6: ｰﾟ
0x000767ce: Yes
0x000767d8: 濶
0x000767de: Ugh
0x000767e2: A
0x000767e6: Eh
0x000767ea: O
0x000767ee: Ka
0x000767f2: ☐
0x000767f6:
0x00076809: 𡑮
0x0007681b: Dinner
0x000768a4: 傈
0x000768c8: 艅・
0x000768e5: Divide
0x00076924: 妒
0x00076939: Wariki
0x00076961: Split furrow
0x00076981: Machine
0x00076a34: Carp
0x00076a44: Carp
0x00076a49: Banquet
0x00076a51: Banquet
0x00076a62: ｰﾟ
0x00076a66: A
0x00076a6a: YES
0x00076a91: ｰタ
0x00076aa1: Yong
0x00076ac1: Shoes
0x00076ac6: Ugh
0x00076ace: Eh?
0x00076ae6: Genus
0x00076af6: Regular
0x00076b1e: Regular
0x00076b36: Regular
0x00076b3a: ь
0x00076b52: ь
0x00076b5e: ь
0x00076b69: Lotus
0x00076b6e: ь
0x00076b79: Wipe
0x00076b7e: ь
0x00076b89: 咩
0x00076b8e: ь
0x00076b9e: ь
0x00076ba2: ù
0x00076baa: ̽
0x00076bc2: ь
0x00076bda: ь
0x00076be6: ь
0x00076bf6: ь
0x00076bfa: ù
0x00076c02: ̽
0x00076c0e: ь
0x00076c36: ь
0x00076c5a: ь
0x00076c7e: ь
0x00076c82: ù
0x00076c8e: ь
0x00076c9a: ь
0x00076ca5: Wipe
0x00076caa: ь
0x00076cb5: 咩
0x00076cba: ь
0x00076cf8: 濶
0x00076d11: Crown customer
0x00076d68: Remove
0x00076d80: 吞
0x00076d98:
0x00076da2: ｰﾟ
0x00076da6: A
0x00076daa: Yes
0x00076dae: Ugh
0x00076db2: Eh
0x00076db6: O
0x00076dba: Ka
0x00076dbe: ｷﾟ
0x00076dc2: s
0x00076dc6: YES
0x00076dfd: Sha
0x00076e1e: Ugh
0x00076e22: "
0x00076e2a: Oh
0x00076e3a: Ugh
0x00076e46: "
0x00076e4a: "Takumi
0x00076e52: Ugh
0x00076e5e: "
0x00076e62: ь
0x00076e7a: "
0x00076e8a: ь
