0x20: Kuke
0x540a8 : Wai
0x541a2 :
0x541be: K
0x541fe: K
0x54206: -
0x54216: A
0x5421e: E
0x54226: Yes
0x54232: Uh
0x5423a: O
0x5423e :
0x5424a: -ﾟ
0x5424e: A
0x54252: Yes
0x54256: Uh
0x5425a: Eh
0x5425e: O
0x54262 :
0x54266 :
0x5433a: -ﾟ
0x5433e: A
0x54346: Yes
0x5434a: Uh
0x5434e :
0x5435b:ｬ賕
0x54512: "
0x54536: "
0x54596: -
0x545ce: -ﾟ
0x545d6: A
0x545da: Yes
0x545de :
0x54630 : Wai
0x54636: ･Drama
0x54682: -
0x54686 :
0x547ce :
0x547d7 :
0x547e6 :
0x54802: "Effective
0x54806 :
0x54812: "
0x5482e :
0x54832 :
0x54865: Kuta
0x54892: ･ｯ
0x548ad: Fu･
0x548be: "
0x548c6: “Juice
0x548de: "
0x548ee :
0x548f2: Ah
0x548f6: Right
0x548fe: "Ah
0x5490e: ､
0x54925: Fu
0x54936: “Juice
0x5494e: "
0x5495e :
0x54962: Ah
0x54966: Right
0x5496e: "
0x549bc : Waîsect
0x549d0 : Wai
0x54a5d: Fu･
0x54a72: ” surplus
0x54a86 :
0x54a9a: , quasi
0x54aba :
0x54abe: "Ah
0x54ac2 :
0x54ac6: Ah
0x54ace: Wow
0x54ad2: -ﾟ
0x54ad6: A
0x54ada :
0x54ade: Uh
0x54ae2: E
0x54ae6: O
0x54aea: K
0x54aee: K
0x54af2 :
0x54af6 :
0x54b82: "Ah
0x54bb2: ",
0x54c2e: , ,
0x54c86: -
0x54c8a: A
0x54c8e :
0x54c92: Uh
0x54c96: E
0x54c9a: O
0x54c9e :
0x54ca2: K
0x54ca6 :
0x54d6e: ni limit
0x54dc6: Eh
0x54dd2: Yes
0x54dda: Uh
0x54de2: A
0x54de6: -
0x54dee: O
0x54df6: K
0x54dfe: K
0x54e02 :
0x54e12: -ﾟ
0x54e16: A
0x54e1a: Yes
0x54e1e: Uh
0x54e22: E
0x54e26: O
0x54e2a :
0x54e2e: K
0x54e32 :
0x54f86: -
0x54f8a: A
0x54f8e: Yes
0x54f92 :
0x54ff5: Me･
0x55042 :
0x5504e :
0x55082: -
0x55086: A
0x5508a :
0x550d4: Tie
0x551e6: "
0x552b6: -
0x552ba: A
0x552be: Yes
0x552c2: Uh
0x552c6: E
0x552ca: O
0x552ce: K
0x552d2: K
0x552d6 :
0x552da :
0x55352: -
0x55356: A
0x5535a: Yes
0x5535e: Uh
0x55362 :
0x55370 : Wai floor
0x553a9 :
0x553ad: Meo
0x5559a: -ﾟ
0x5559e: A
0x555a2: Yes
0x555a6: Uh
0x555aa: E
0x555ae: O
0x555b2 :
0x555b6: K
0x555ba :
0x5565e: -ﾟ
0x55662: A
0x55666: Yes
0x5566a: Uh
0x5566e :
0x556f2: -ﾟ
0x556fe: A
0x55702: Yes
0x55706: Uh
0x5570a :
0x55732 :
0x5574c :
0x5575e: "
0x5577d :
0x5578e :
0x55794 : Wai
0x557ae :
0x557ba: "
0x557d2: ､
0x557f1 :
0x557fe: That's so sad
0x55831: Kuta
0x55836: "
0x5585e: ･ｯﾜｉ
0x55896: "
0x558b1: Fu
0x558c6: "
0x558d2: , Juice
0x558e2: "
0x558f6: Ah
0x558fa: Ah
0x558fe: Right
0x55906: "
0x55912: , Circulation
0x5591a: ､
0x55931: Fu
0x55942: “Juice
0x5595a: "
0x5596a :
0x5596e: Ah」
0x55972: Right
0x5597a: "Ah
0x559b6 :
0x559c6 :
0x55a1c: -｡
0x55a68 : Standard
0x55acd: Fu･
0x55b02 :
0x55b0a: , quasi
0x55b2a :
0x55b2e: "Ah
0x55b32 :
0x55b36: Ah
0x55b3e: Wow
0x55b42: -
0x55b46: A
0x55b4a: Yes
0x55b4e: Uh
0x55b52: E
0x55b56: O
0x55b5a :
0x55b5e: K
0x55b62 :
0x55b66 :
0x55bce: -ﾟ
0x55be6: Te Lost
0x55c2a: ni limit
0x55c36: Death
0x55c86: Death
0x55cea: To death
0x55e5a: -ﾟ
0x55e5e: A
0x55e62: Yes
0x55e66: Uh
0x55e6a: E
0x55e6e: O
0x55e72 :
0x55e76: K
0x55e7a :
0x55e7e :
0x55ed1: Meee
0x55ed4 : 1
0x55f46: "Ah
0x55f4e :
0x55f54 : Wañ
0x55fa0:ｰ｡ ъ
0x55fd5: Meo
0x55fe6: "Ahh. Yo.
0x55ff2 : Kiawan
0x56044: Tadashi
0x5606e: "
0x56076 : ”
0x560f4: Tadashi
0x5611e: "
0x56126: ｣ Awañ standard
0x56196: "Ah
0x5619e: Kya
0x561ce: “Quasi
0x561ea: "
0x561ee :
0x561f2: ･ｯ
0x561fa: ､
0x56222 :
0x5622a: "Ah
0x56232: -
0x56252: "
0x5625a: Ah
0x5626a: Ah
0x56272: "
0x56276: -
0x5627a: A
0x5627e: Yes
0x56282: Uh
0x56286: Eh
0x5628a: O
0x5628e :
0x56292: K
0x56296 :
0x56320 : Waíjume
0x5636e: ｣
0x56380: -Ma
0x563a2: "Ah
0x563aa :
0x563c0 :
0x5643e: ｣
0x56478 : Wai
0x564d4: -Ma
0x564ee: "Ah
0x564f6 :
0x5650c :
0x5652e: ”Digital
0x565ae: "
0x565b8 : Wai
0x56618: -Ma
0x56632: "
0x5663a :
0x56650 : Standard
0x56672: ” shape
0x566f2: "
0x566fc : Wai
0x56758: -Ma
0x56772: "Ah
0x5677a :
0x56790 : Standard
0x567b2: ”Kun
0x56848 : Wai
0x568a0: -Ma
0x568ba: "Ah
0x568c2 :
0x568d8 :
0x568fa: Continue
0x56946: -
0x5694a: A
0x5694e: Yes
0x56952: Uh
0x56956: Eh
0x5695a: O
0x5695e :
0x56962: K
0x56966 :
0x5696a :
0x56ba2: -
0x56ba6: A
0x56baa :
0x56c5a: -ﾟ
0x56c5e: A
0x56c62: Yes
0x56c66: Uh
0x56c6a :
0x56c80 : Taɘ
0x56f78: Ta
0x5710e: -ﾟ
0x57112: A
0x57116: Yes
0x5711a: Uh
0x5711e: E
0x57122: O
0x57126 :
0x5716d :
0x571c7: Chota
0x571cf: Chota
0x57212: "
0x57216 :
0x5721a :
0x5721e: Kaa
0x57226 :
0x57256: -
0x5725a: A
0x5725e: Yes
0x57262: Uh
0x57266: Eh
0x5726a: O
0x5726e :
0x57272:ｷﾟ
0x57276:ｾﾟ
0x5727a:ｿﾟ
0x5728f:ｯ牖け
0x572a4:牖o阎o
0x572cc:阎け
0x572dc:偦⓱
0x572e4:牖け
0x572ec: Window⓱
0x572f4:牖佟阎э
0x57310:偦o
0x57320:牖o
0x57357:ｯ牖Ρ
0x57360:阎け
0x5736c:牖け
0x57374: Abandon
0x5763a: lso
0x576fa: -
0x576fe :
0x57712: A
0x5776e :
0x5777a :
0x57804:牖ú
0x57922: "
0x5792a: "
0x57936 :
0x5793e: "
0x5794a :
0x57952: "
0x5795a :
0x57962: "
0x579cd :
0x579e9 :
0x57a72: "Ah
0x57a86 :
0x57aa2: "
0x57aaa: "Ah
0x57ab2 :
0x57aca: "Ah
0x57ace: ･｢
0x57ae6: "Ah
0x57aee: Ahh
0x57af6: "Ah
0x57afe :
0x57b06: "
0x57b12 :
0x57b1a: "Ah
0x57b36: "
0x57b52: "
0x57b76: "
0x57ba2 :
0x57baa: ､
0x57bc2: "
0x57bca :
0x57bd2: "
0x57c06: "
0x57c0a: ｣
0x57c2e: ｣
0x57c56: "
0x57c96: " "
0x57cae: 」」
0x57cba: ” Frozen
0x57cd2: "
0x57d0e: "
0x57d22: "
0x57d2a: ''Swamp
0x57d32: "
0x57d3a: "
0x57d7a: "Ah
0x57d86: "
0x57d8e: "Ah
0x57da2: "Ah
0x57dae: "
0x57db6: "Ah
0x57dba: “Sheath
0x57e46 :
0x57e4e: "
0x57e5a: , ah
0x57ea6: "Ah
0x57eae: ,
0x57f22 :
0x57f2a: ･a
0x57f36 :
0x57f3e :
0x57f76: "Ah
0x57ff2 :
0x57ffa: "Ah
0x58006 :
0x58052: "
0x5805a :
0x580d2 :
0x580da: ･a
0x580e6: ,
0x580ee :
0x58126: "Ah
0x58166: -
0x58172: -
0x58176: A
0x5817a: Yes
0x5817e: Uh
0x58182: Eh
0x58186: O
0x5818a :
0x5818e: K
0x58192 :
0x58196 :
0x58205: Meme
0x582be: Tyu
0x582f2: Ξ
0x58357: ЯMem
0x58385: Meto
0x583f3: ЯMem
0x5841d: Meto
0x5844d: Meya
0x58497: Yomimi
0x584b6: -
0x584ce: A
0x584d2: Yes
0x584d6: Uh
0x584da: Eh
0x584de: O
0x584e2 :
0x584e6: K
0x584ea :
0x584ee :
0x585b3 :
0x585d6: -
0x5866b :
0x5868e: -ﾟ
0x586fe:ｰﾟ
0x58702: A
0x58706: Yes
0x5870a: Uh
0x5870e: E
0x58712 :
0x58716 :
0x587a2: ㊥Ta
0x587fa: -
0x587fe: A
0x58802: Yes
0x58806: Uh
0x5880a: Eh
0x5880e: O
0x58812 :
0x58816: K
0x5881a :
0x5881e :
0x58852: Digging
0x58879 :
0x58901 :
0x58922: Eh
0x5892a: -ﾟ
0x58932: Uh
0x58936: A
0x5893e: Ita
0x58946 :
0x5894a :
0x58987: Port Menu
0x589e2: A
0x589e6: -
0x589ea :
0x58a66 :
0x58a6a: -ﾟ
0x58ac6:ｰﾟ
0x58aca :
0x58b1d :
0x58b66 :
0x58c5d: May
0x58c82: "
0x58ccf: Chota
0x58d11 :
0x58d2a: Interference
0x58d52 :
0x58d56: ･a
0x58d5a: "
0x58d5e: Wow
0x58d62: "
0x58d6a: Ah
0x58d76: Eh
0x58d82: Eh
0x58d8a: Ugh.
0x58d92: Eh
0x58d96: Ugh
0x58de2 :
0x58de5 :
0x58ec6: Gita
0x58f56: Door
0x58f7e: Oh
0x58f82: "
0x58f86: Ahh
0x58f8a :
0x58f8e: -"
0x58f92 :
0x58f9a: '
0x58fae:ｰﾟ
0x58fb2: A
0x58fb6: Yes
0x58fba: Uh
0x58fbe: E
0x58fc2: O
0x58fc6 :
0x58fca: K
0x58fce :
0x58fd2 :
0x59012: ･ｯ
0x5901a: Aaaah
0x59052 :
0x5905a: Shield
0x5907e: "
0x5909f: Chota
0x590de: ｣Akebono
0x5910f: Chota
0x59152: A week
0x5918e: Tyo
0x591a5 :
0x591de :
0x592c9: Mail
0x592ed: Yu
0x59306: WoNuma
0x59320: % 0T
0x5934a: Wow
0x5934e: Ahh
0x59352: "
0x59356 :
0x5935a: Ugh
0x59362 :
0x59382: Ahh
0x59386: "
0x5939a :
0x5939e: -ﾟ
0x593a2: A
0x593a6: Yeah
0x593aa: Uh
0x593ae: E
0x593b2: Otaku
0x593b6: Money
0x593ba: You
0x593be: Celery
0x593c2 :
0x593f0: Mother-in-law
0x59404 :
0x5943a: -ﾟ
0x5944e: Eel star
0x59459: ê
0x594e4 :
0x5950d: ð
0x59539: ð
0x595ad: ð
0x595b4: Eel Star
0x595b9: ê
0x595ca: -ﾟ
0x595ce: A
0x595d2 :
0x596c2 :
0x596c6: Tae
0x596ca: To
0x596ce: Toe
0x596d2: Nah
0x596d6: Nae
0x596da :
0x596de: Nope
0x59746 :
0x597c2: -ﾟ
0x597c6: A
0x597ca: Yes
0x597ce: Uh
0x597d2: Eh
0x597d6: O
0x597da :
0x597de :
0x597f2 :
0x59802: ･Quasi
0x5980a :
0x59816: "
0x59832 :
0x598d2: Ah
0x5992a: Keyuta
0x59932: Kaa
0x5993a: Yu
0x59956: “Jutsu”
0x59966: Tamy
0x5996a :
0x5996e :
0x59972 :
0x59976 :
0x599a1: Mena
0x59a72: -
0x59a7a: A
0x59a7e :
0x59a82: Uh
0x59a86: Eh
0x59a8a: O
0x59a8e :
0x59a92: K
0x59a96 :
0x59ac5 :
0x59b1f :
0x59b89 :
0x59bd4: -｡
0x59c9a: ｣
0x59caa:ｰﾟ
0x59cae: A
0x59cb2: Yes
0x59cb6: Uh
0x59cba: E
0x59cbe: O
0x59cc2: K
0x59cc6: Ki
0x59cca :
0x59d15 :
0x59d30: Eh?
0x59d6e :
0x59d9e: -ﾟ
0x59db5: Mena
0x59dc4: -｡
0x59e29 :
0x59e2c: -｡
0x59eca :
0x59ed6 :
0x59ef2: -
0x59ef6: A
0x59efa :
0x59efe: Uh
0x59f15 :
0x59f4e :
0x59f6e :
0x59f7a :
0x59f8d: Me･
0x59fdd: Me･
0x5a082: -
0x5a086 :
0x5a0ad :
0x5a0f8:偰竚
0x5a1bc:偰竚
0x5a28c:偰竚
0x5a51e: -ﾟ
0x5a522: A
0x5a526: Yes
0x5a52a: Uh
0x5a52e: E
0x5a532: O
0x5a536 :
0x5a53a: K
0x5a53e :
0x5a5b9: Yami
0x5a6fa: -
0x5a6fe: A
0x5a702: Yes
0x5a706: Uh
0x5a70a: E
0x5a70e: O
0x5a712 :
0x5a716 :
0x5a8bf :
0x5a946: To limit
0x5a96a :
0x5a992 :
0x5a9a2 :
0x5a9b6 :
0x5a9c3 :
0x5a9f3 :
0x5aa3a: -ﾟ
0x5aa3e: A
0x5aa42 :
0x5aa46: Uh
0x5aa4a: E
0x5aa4e: O
0x5aa52 :
0x5aa56: K
0x5aa5a :
0x5aa5e :
0x5aad6: Yes
0x5aada: Oki Akira
0x5aae2: ･ｯ
0x5aaf2: ･ｯ
0x5ab41 :
0x5abc2: Nagori
0x5abd6: ｢ о
0x5acb6:ｰﾟ
0x5acba: A
0x5acbe :
0x5acc2: Uh
0x5acc6: E
0x5acca: O
0x5acce: Ka
0x5acd2: Ki
0x5acd6 :
0x5ae2a: -ﾟ
0x5ae2e: A
0x5ae32: Yes
0x5ae36: Uh
0x5ae3a: E
0x5ae3e: O
0x5ae42 :
0x5af22: Uh
0x5af4e:ｰﾟ
0x5af52: A
0x5af56: Yes
0x5af5a :
0x5aff2: Shark
0x5b066: Dinner
0x5b08a: -ﾟ
0x5b092: A
0x5b09a: Uh
0x5b09e :
0x5b0a2: E
0x5b0a6: O
0x5b0aa: K
0x5b0ae :
0x5b138: Eh?
0x5b1e8: Eh?
0x5b206: -
0x5b20a: A
0x5b20e :
0x5b212: Uh
0x5b216: Eh
0x5b21a: O
0x5b21e :
0x5b23c: Eh?
0x5b2c8: Eh?
0x5b2ee: -ﾟ
0x5b2f2: A
0x5b2f6: Yes
0x5b2fa :
0x5b350: Eh?
0x5b422: -
0x5b426: A
0x5b42a :
0x5b5e6 :
0x5b636: “Hani
0x5b686: "
0x5b69a: -ﾟ
0x5b69e: A
0x5b6a2: Yes
0x5b6a6: Uh
0x5b6aa: E
0x5b6ae: O
0x5b6b2 :
0x5b6b6: K
0x5b6ba :
0x5b6be :
0x5b735: Menu
0x5b782 :
0x5b7da: -ﾟ
0x5b7e2: -ﾟ
0x5b7ea :
0x5b83e: -ﾟ
0x5b842: A
0x5b846 :
0x5b8c6: -ﾟ
0x5b8ca :
0x5b94e: -ﾟ
0x5b952 :
0x5b9c5: Ka €
0x5b9fe: ”
0x5ba1e: "
0x5ba2a :
0x5ba4a: ”
0x5ba6a: "
0x5ba76 :
0x5ba7e: ｣ Wu
0x5ba9e: "
0x5baaa: ｣
0x5baba: ” pieces
0x5bace :
0x5bade :
0x5bc4e :
0x5bcde :
0x5bcf6 :
0x5bd0a :
0x5bd0f :
0x5bd16 :
0x5bd2a :
0x5be12: "
0x5be60:㟨･
0x5be8a: Swamp
0x5be9c: Mimeni
0x5beae: ､
0x5beb6: Ah
0x5beba: Wow
0x5bebe: ･ｯ
0x5bec6: ･ｯ
0x5beea: " "
0x5beee: " "
0x5bf1e: " "
0x5bf26: " "
0x5bf2a: " "
0x5bf2e: " "
0x5bf59: Yu
0x5bf9a: 」Swamp
0x5bfb6: ｣
0x5bfba :
0x5bfbe :
0x5bfc2: " "
0x5bfc6: Ah」
0x5bfca: Wow
0x5bfce: Wah
0x5bfda: Wow
0x5c075: Yu
0x5c081 :
0x5c084: Mimeyo sashi
0x5c0fa: ･ｯ
0x5c102 :
0x5c106 :
0x5c10a: Ah
0x5c10e: Wow
0x5c112: ""
0x5c121 : ∴So
0x5c182: "Ane
0x5c19e: "Ah
0x5c1ae: -ﾟ
0x5c1b2: A
0x5c1b6: Yes
0x5c1ba: Uh
0x5c1be: E
0x5c1c2: O
0x5c1c6: K
0x5c1ca: K
0x5c1ce :
0x5c1d2: N
0x5c1ed: Pound
0x5c210: Remenu
0x5c2b6: -ﾟ
0x5c2ba: A
0x5c2be :
0x5c2c2: Uh
0x5c2c6: E
0x5c2ca :
0x5c306: -
0x5c373: Sankaku
0x5c396: "
0x5c3be: " "
0x5c3c6 :
0x5c3ce :
0x5c3f6: " "
0x5c3fa :
0x5c402: Ah
0x5c42a: Eh
0x5c432 :
0x5c436: -
0x5c43a: A
0x5c43e :
0x5c442 :
0x5c5d2: , gap
0x5c61f: Chota
0x5c63a: , gap
0x5c717: Niho
0x5c73f: Niho
0x5c76e: -ﾟ
0x5c772: A
0x5c776 :
0x5c77a: Uh
0x5c77e :
0x5c782: N
0x5c8af :
0x5c8bf :
0x5c8cf :
0x5c8df :
0x5c90f :
0x5c996: ΞTa
0x5c9a4 : Riko⅔
0x5c9d0: ｜蘒ю
0x5c9f2: ､ｬ
0x5c9fd:劯у
0x5ca06 :
0x5ca2e: ❷Ta
0x5ca49:濚в
0x5ca89:笮⎿
0x5caa9:笮Щ
0x5cacd:笮Р
0x5caed:笮И
0x5caf6: ΞTa
0x5cb05:笮Г
0x5cb4e: ΞTa
0x5cb7c:ｨ笮
0x5cb86: ΞTa
0x5cbb4: ｜笮
0x5cbbe: ΞTa
0x5cc0c:ﾊﾮ
0x5cc2c:ﾘ笮ǚ
0x5cc4d:脧ḿ
0x5cc56: ΞTa
0x5cc6e: ΞTa
0x5cca5:脧㊾
0x5ccae: ΞTa
0x5ccccd:脧㊴
0x5cce5:脧㉝
0x5ccee: ΞTa
0x5cd0d:脧㉓
0x5cd25:脧┰
0x5cd2e: ΞTa
0x5cd4d:脧┳
0x5cd65:脧┃
0x5cd84:ｨ脧┘
0x5cd8e: ΞTa
0x5cdb8: ｜脧⋚
0x5cddc:ﾈ脧ы
0x5cdfd:蚨у
0x5ce06: ΞTa
0x5ce14: ritn
0x5ce75:蚨⏄
0x5ce95:蚨Ю
0x5ce9e: Ξﾀ
0x5cead:蚨Ш
0x5cec9:蚨С
0x5cee9:蚨Й
0x5cf08:ｨ衟А
0x5cf28: Effect
0x5cf48:ｸ衟
0x5cfa8: Drink
0x5cfc8:顋･
0x5cfe8:薓･
0x5d029:䢵ǘ
0x5d049:䢵Ḿ
0x5d068:ﾈ衟◓
0x5d088:ﾘ衟
0x5d0a9:踖㊽
0x5d10f:ｬﾁ
0x5d149:踖┫
0x5d188:ｨ踖┐
0x5d1a8:ｸ踖⅕
0x5d1c8:ﾈ踖ヷ
0x5d1e8:ﾘ踖ш
0x5d249:鏧в
0x5d269:鏧⏇
0x5d289:鏧⎿
0x5d2a9:鏧Щ
0x5d308:ｨ鏧В
0x5d328: Ku
0x5d3c8 :
0x5d3e8 :
0x5d41a: -ﾟ
0x5d41e :
0x5d496: ､
0x5d49a: ､
0x5d531 : ˧
0x5d59d: Rani
0x5d63e :
0x5d64e :
0x5d66e: -ﾟ
0x5d6b6: -ﾟ
0x5d6ba: A
0x5d6be: Yes
0x5d6c2: Uh
0x5d6c6: E
0x5d6ca: O
0x5d6ce: K
0x5d6d2: K
0x5d6d6 :
0x5d6da :
0x5d732 :
0x5d74a: "
0x5d7e2: Mumhe
0x5d7e9: ♂ Sou
0x5d8ba :
0x5d8e2: “Limited
0x5da72 :
0x5da76: -
0x5da7a: A
0x5da7e: Uh
0x5da82: That's right
0x5da90: Eel wa
0x5dad9: ⓗConnect
0x5db18: Eel o
0x5db24 :
0x5db39: ì quasi
0x5db88: Shiki
0x5dbf8: Shiki
0x5dca1: í
0x5dca9: ê
0x5dcb0: Horse
0x5dd04: Horse
0x5dd4c:鰧┗Ta
0x5ddb4 :
0x5ddb9: ê
0x5ddc3 :
0x5de15: ê
0x5de1f :
0x5de3a:ｰﾟ
0x5de3e: A
0x5de42 :
0x5dec4: Song Di
0x5df36: K
0x5df3e: -ﾟ
0x5df46: Uh
0x5df4e: A
0x5df52 :
0x5df62: E
0x5df66: O
0x5df6a :
0x5e00f :
0x5e03b :
0x5e0da: -ﾟ
0x5e0de: A
0x5e0e2 :
0x5e0e6: U
0x5e0ea: E
0x5e0ee: O
0x5e0f2: Ka
0x5e0f6: K
0x5e0fa :
0x5e156 :
0x5e15a: , quasi
0x5e166: ･
0x5e1a0: Remarks
0x5e1ca: "
0x5e1f3 :
0x5e218: Re-change
0x5e23a: "
0x5e25c: Error
0x5e262: “Hara
0x5e296: "
0x5e2ac: Area・
0x5e2bc: Go・
0x5e3c2: ,Sheath
0x5e3ce: ｣Pro
0x5e41a: , Embroidery
0x5e426: Death
0x5e441: Yu
0x5e45b: Hakusho
0x5e47e: ” quasi
0x5e4aa: ｣
0x5e4ae: Ahh
0x5e4b6: Ah
0x5e4de: ｣
0x5e4ea: ､
0x5e4f6: ･ｯ
0x5e4fa: "
0x5e51e: ”Osamu
0x5e53e: " "
0x5e55e: ､
0x5e566: ･ｯ
0x5e56a: -ﾟ
0x5e56e: A
0x5e572: Yeah
0x5e576: Uh
0x5e57a: E
0x5e57e: Ota
0x5e582: Money
0x5e586: You
0x5e58a: Celery
0x5e58e :
0x5e692: Right
0x5e696: ､
0x5e8d6: ､
0x5e8e2 :
0x5e8fa: Right
0x5e9aa :
0x5ea0a :
0x5ea5a :
0x5ea92: "
0x5eb1a: "
0x5eb20: ◒ﾕ
0x5ec4e:ｰﾟ
0x5ec62: A
0x5ec66: Yes
0x5ec6a: Uh
0x5ec6e: E
0x5ec72: O
0x5ec76 :
0x5ec7a: K
0x5ec7e :
0x5ec82 :
0x5ece0:烙ă
0x5ecea: ． Boat㉙
0x5ed1e: Chito
0x5eece :
0x5ef46: -
0x5ef4a: A
0x5ef4e :
0x5ef52: Uh
0x5ef56 :
0x5efb6: -
0x5efba: A
0x5efbe :
0x5efc2 :
0x5f0a2: -ﾟ
0x5f0a6: A
0x5f0aa :
0x5f0ae: Uh
0x5f0b2: E
0x5f0b6 :
0x5f170: Miken
0x5f232: "Kaoru
0x5f376: -
0x5f37a: A
0x5f37e :
0x5f382: Uh
0x5f386: E
0x5f38a: O
0x5f38e :
0x5f392: K
0x5f396 :
0x5f3c4: Ta rod
0x5f50a: -ﾟ
0x5f50e: A
0x5f512 :
0x5f722: -
0x5f746: -
0x5f74a: A
0x5f74e: Yes
0x5f752: Uh
0x5f756: E
0x5f75a: O
0x5f75e :
0x5f762: K
0x5f766 :
0x5f76a :
0x5f846: -
0x5f84a: A
0x5f84e: Yes
0x5f852 :
0x5f90a :
0x5f9c2: -ﾟ
0x5f9c6: A
0x5f9ca :
0x5f9ce: Uh
0x5f9d2: E
0x5f9d6: O
0x5f9da :
0x5f9de: Ki
0x5f9e2 :
0x5f9e6 :
0x5fa7a :
0x5faa6 :
0x5fac3 :
0x5face :
0x5fada :
0x5fae2 :
0x5fb86 :
0x5fbac:ﾓ
0x5fe46 :
0x5fea6: "
0x5feb9:ｨ． 閠班
0x5fefa:ｰﾟ
0x5ff02: A
0x5ff0a: Yes
0x5ff0e :
0x5ff12: Onu
0x5ff16: N
0x5ff19 : ˧
0x5ff1d: ˨ｯ
0x5ff72: ．Ta
0x600b2 :
0x6011e: Tayo
0x60132 :
0x6016c: single
0x601b2 :
0x60216 :
0x60222: "
0x6022a: Wow
0x6022e: Ah
0x60236: Wow
0x60256 :
0x6025a: "
0x60262 :
0x6026e :
0x60272: 」
0x60276: 」
0x602b6: Wow
0x602ba: -ﾟ
0x602be: A
0x602c2: Yes
0x602c6: Uh
0x602ca: Eh
0x602ce: O
0x602d2 :
0x602d6: K
0x602da :
0x602de :
0x602e2: N
0x604ef :
0x6055a :
0x6061d: Yuna
0x60636:・So
0x60662: ･ｯ
0x6066a: Ahh
0x60672: Ugh
0x6067a: Cut
0x60682: Ah
0x6068a: "
0x606aa: " "
0x606be: " "
0x606c2: "
0x606ca: Oh
0x606e9: Yuna
0x60702:・So
0x6072e: ･ｯ
0x60736: Ahh
0x6073e: Ugh
0x60746: Cut
0x6074e: Ah
0x6077e: " "
0x60792: " "
0x60796: "
0x6079e: O
0x607c2: -ﾟ
0x607c6: A
0x607ca: Yes
0x607ce: Uh
0x607d2: Eh
0x607d6: O
0x607da :
0x607de: Ki
0x607e2 :
0x607e6 :
0x6089e :
0x608da :
0x608de: Tae
0x608e2: Nah
0x608e6: Nae
0x608ea :
0x608ee: No
0x608f2 :
0x608f6: No
0x6095e :
0x6096e: No
0x60a2e:ｰﾟ
0x60a32: A
0x60a36: Yes
0x60a3a :
0x60a86 :
0x60b92: -ﾟ
0x60b96: A
0x60b9a: Yes
0x60b9e: Uh
0x60ba2: O
0x60ba6: K
0x60baa: Ki
0x60bae :
0x60bb2 :
0x60bbe: E
0x60c0c: -.
0x60c72: -ﾟ
0x60c9a: A
0x60d16: -
0x60d1a: A
0x60d1e :
0x60d22: Uh
0x60d26: Eh
0x60d2a: O
0x60d2e :
0x60f53 :
0x60ff3 :
0x6139e: Oh
0x613a2: Oki
0x613a6: Yow
0x613aa :
0x613ae :
0x613b2: Yuki
0x613ca: Oh
0x613ce: Oki
0x613d2: Yow
0x613d6 :
0x613da :
0x613e2: " "
0x613ea :
0x613ee:ｪ」
0x613f2 :
0x6146e: "
0x61476 :
0x6147a :
0x61486: Wah
0x6149a: -ﾟ
0x6149e: A
0x614a2: Yes
0x614a6: Uh
0x614aa: E
0x614ae :
0x6162e :
0x61732: -
0x61736: A
0x6173a: Yes
0x6173e: Uh
0x61742: Eh
0x61746 :
0x61786: Na vertical
0x617d6: Temi
0x61816: "
0x61832: Nah
0x6183e: Top
0x6184e :
0x61852: Nah
0x6185a: Attack
0x61876: Mi Swamp
0x618de: Ni
0x618ea: Nuts
0x618fa :
0x618fe: Ni
0x61936: Mi
0x6193e: Te Mune
0x61946: Ne Swamp
0x619a2 :
0x619a6: Nah
0x619be: Te Mune
0x619c6: Ne Swamp
0x61a1e :
0x61a22 :
0x61a3a: Mi Swamp
0x61a9e :
0x61aa2 :
0x61aba: Mi Swamp
0x61b1e :
0x61b22 :
0x61b42: Mi Swamp
0x61ba6 :
0x61baa :
0x61bca: Mi Swamp
0x61bfe: Death
0x61c2e :
0x61c32 :
0x61c4a: Mi Swamp
0x61caa :
0x61cae: No
0x61cca :
0x61cd2: -ﾟ
0x61cd6: A
0x61cda :
0x61cde: Uh
0x61ce2: E
0x61ce6: O
0x61cea :
0x61cee: K
0x61cf2 :
0x61cf6 :
0x61f32:ｰﾟ
0x61f36: A
0x61f3a: Yes
0x61f3e: Uh
0x61f42: E
0x61f46 :
0x6210a: -ﾟ
0x6210e: A
0x62112: Yes
0x62116: Uh
0x6211a :
0x62292: -
0x62296: A
0x6229a :
0x622ee: Ahh
0x622fc: To.
0x62312: Yes
0x62352: Wow
0x6243a: "Curse
0x6244a: Ah
0x62472: “Quasi
0x624da: “Quasi
0x6264e: "Swamp
0x6267e: Hikohe
0x6272a: -ﾟ
0x62732: A
0x62736: Yes
0x6273e: Uh
0x62742: Eh
0x62746: O
0x6274a :
0x6274e: K
0x62752 :
0x62756 :
0x627a2: ьne
0x627b8: To.
0x628da: Ah
0x629d6: -
0x629da: A
0x629de :
0x629e2: Uh
0x629e6: E
0x629ea: O
0x629ee: K
0x629f2: K
0x629f6 :
0x629fa :
0x62a3c:燄⌆
0x62a6a: Letters
0x62ab6 :
0x62af2: -ﾟ
0x62b7a: Wow
0x62b8e: Wow
0x62cca :
0x62cd2: Uh
0x62cda: E
0x62ce2: O
0x62cea :
0x62cf2: A
0x62d12: -ﾟ
0x62d46: Nlimited
0x62d8a: ｣
